id,username,created_at,lng,lat,text
1516322321484574724,GradolfTeresa,Tue Apr 19 07:46:28 +0000 2022,-122.791854,45.424870999999996,@lokalise I bind bound return demons where need to  go Tigard is my town right now I could sue DaimlerChrysler  Leb… https://t.co/SbBdGGw6NB
1516322322709458944,RIP_DADDY_32,Tue Apr 19 07:46:28 +0000 2022,-85.39135,40.1972405,i’ll never change what i say or do to satisfy a soul
1516322325867614210,domzerous,Tue Apr 19 07:46:29 +0000 2022,-117.32087899999999,33.226316,monday program https://t.co/gjpes9GTeq
1516322327834857473,ChathamTodd,Tue Apr 19 07:46:29 +0000 2022,-77.2369685,38.8051145,@SmashOrPass_69 Yes I would
1516322327558074376,lajibolalabison,Tue Apr 19 07:46:29 +0000 2022,-96.9712095,37.6954545,@MadisonJune7 @Walmart @BTS_twt @AllegiantStadm @AREA15official Rookie actor PJM made it to Kansas 👯‍♀️… https://t.co/UISLxeox6I
1516322328636010501,RealJacobPierce,Tue Apr 19 07:46:29 +0000 2022,-89.0563315,37.758059,Going down a rabbit hole of canceled movies will make you infuriated..believe me.
1516322339608223748,SanPants,Tue Apr 19 07:46:32 +0000 2022,-92.0611765,30.206079000000003,Can’t tell everyone your dreams
1516322341063692288,DannyboyHouTx,Tue Apr 19 07:46:32 +0000 2022,-95.2092,29.697,"Just posted a photo @ Pasadena, Texas https://t.co/q7xnhNz0F6"
1516322346138845185,JohnYi0x,Tue Apr 19 07:46:33 +0000 2022,-85.058721,33.039371,Somebody save twitter
1516322346948251649,RealKidKrazy,Tue Apr 19 07:46:34 +0000 2022,-123.029,44.9311,Watching #AmericanUnderdog such an amazing movie.  Reminds me a lot like #TheBlindside and the character Zack steal… https://t.co/1h8Y2pGXXj
1516322348277940227,SuperAnimeStore,Tue Apr 19 07:46:34 +0000 2022,-80.26724862,26.18570781,Just posted a photo @ Super Anime Store https://t.co/uSkHTTK4tH
1516322351545139201,chflowe,Tue Apr 19 07:46:35 +0000 2022,-122.254931,37.866964,in my flop era but literally wtf i can
1516322357908066305,betzkenny,Tue Apr 19 07:46:36 +0000 2022,-83.804475,27.698681999999998,@Zarinacar Sing along
1516322363280961537,Da_Chozen_One7,Tue Apr 19 07:46:37 +0000 2022,-95.44648649999999,29.838495,I knew when I left his house it was over 🤷🏽‍♀️
1516322364870610947,FormerlyWally,Tue Apr 19 07:46:38 +0000 2022,-73.8311875,40.6708795,@iamfcknlexx Lemme put it on paper so@you can get it to her
1516322364971270144,TerryMe64119293,Tue Apr 19 07:46:38 +0000 2022,-73.9685415,40.780709,@IJM_Frizzie Lmfao 🤣🤣🤣🤣
1516322368888918022,Perkzv,Tue Apr 19 07:46:39 +0000 2022,-118.063704,33.9289335,gf who loves to do rdl’s🤝🏼 bf who stands behind her so ppl won’t stare
1516322368758579202,daeziebug,Tue Apr 19 07:46:39 +0000 2022,-117.851089,33.842863,Angel got a new bed this weekend and he's finally getting around to snuggling in it. Poor kid was trying to squeeze… https://t.co/UWf6zylfTX
1516322370012672000,laynekushiyama,Tue Apr 19 07:46:39 +0000 2022,-156.29631999999998,20.8983175,@biped808 @SpiderManMovie I was pleasantly surprised that I loved it! I’m thinking about watching it again!
1516322384201981956,HoneeyAllure,Tue Apr 19 07:46:42 +0000 2022,-118.4119065,34.0207895,Why i go to sleep at 6pm now ima be up and i got a flight in the morning 😂
1516322385330262016,rHyBreadd,Tue Apr 19 07:46:43 +0000 2022,-119.30660750000001,37.2691755,@Sobe_myself Too painful tstststs 🤦🏾‍♂️
1516322389868834816,teaandtachyons,Tue Apr 19 07:46:44 +0000 2022,-111.726395,40.3825145,"@tezrak Not trying to give tax advice, but...this may be an option for you and you can see if you qualify as single… https://t.co/wzUcz4h0Rg"
1516322394951938050,Daddeo10,Tue Apr 19 07:46:45 +0000 2022,-122.00915599999999,38.2475965,@KyleNumber @tinkfan63 @watermelonpunch @ProLifeAll The difference is that COVID isn't a disability.
1516322398714355713,testgeo2021,Tue Apr 19 07:46:46 +0000 2022,-118.4119065,34.0207895,TEST_GEO_Hierarchy: b9f15b14-3915-469f-a88d-55dea70288b5
1516322402296291330,thekathyd_,Tue Apr 19 07:46:47 +0000 2022,-98.5406515,29.417501,im happy we talked today :)
1516322408981950469,TafoyaRicardo,Tue Apr 19 07:46:48 +0000 2022,-115.037412,36.105865,@FavBethh I'll do you because you're a Mom.
1516322412173815812,SkyCirclesLA,Tue Apr 19 07:46:49 +0000 2022,-118.00858295,33.9052084,"N953LA, a Eurocopter AS.350-B2, is circling over La Mirada at 7100 feet, speed 52 MPH, squawking 1206, 0.0 miles fr… https://t.co/1vX70JSSaL"
1516322417806819331,JimHancock613,Tue Apr 19 07:46:50 +0000 2022,-75.8001415,45.248791,Why am I awake?
1516322421774553088,itsdannygoo,Tue Apr 19 07:46:51 +0000 2022,-118.4119065,34.0207895,she told me she only likes guys with long hair my heart 💔
1516322424383496194,GHugo_Belt,Tue Apr 19 07:46:52 +0000 2022,-71.3410585,46.855857,Good night Twitter 😈🤫😈 https://t.co/2aYacE0857
1516322426740785153,jreentertain,Tue Apr 19 07:46:53 +0000 2022,-83.1738665,32.6782075,@FrankwithanA That’s why I asked y’all to tag
1516322429701746689,isomeme,Tue Apr 19 07:46:53 +0000 2022,-118.48042000000001,34.022688,"@Mars_Atratus ""Belief"" in a general sense is unproductive. I know empirically that if I do X, Y happens, and that is good enough for me."
1516322430356054017,rHyBreadd,Tue Apr 19 07:46:53 +0000 2022,-119.30660750000001,37.2691755,@meecheladaa Lmfao
1516322432310816774,EKay0627,Tue Apr 19 07:46:54 +0000 2022,-73.8311875,40.6708795,I choked after I ended the vid 💀💀 https://t.co/KXOfiJGtEF
1516322434617593857,Bgazader,Tue Apr 19 07:46:54 +0000 2022,-79.861034,35.1704985,@KingBlack0411 @Bufflosouljah1 @HunndoHefner Do you have kids?
1516322441051578368,_Ganzzzzz,Tue Apr 19 07:46:56 +0000 2022,-106.632718,35.1170025,Can say for certain he’s better than 9 starting QB1’s rn
1516322446772637698,weareteamtrump,Tue Apr 19 07:46:57 +0000 2022,-80.4326521,25.8433674,"Interested in a job in #Miami, FL? This could be a great fit: https://t.co/0uvppskrJn #Hospitality"
1516322451315212290,mistercj_2u,Tue Apr 19 07:46:58 +0000 2022,-79.42086499999999,38.003375500000004,Sometime you gotta “induce” sleep lol
1516322457476648961,BridgetNPowers,Tue Apr 19 07:47:00 +0000 2022,-79.4706205,40.285426,this would be a blessing for me and my family ❤️
1516322463055032323,MarkieTrill,Tue Apr 19 07:47:01 +0000 2022,-101.816092,35.2111155,RIP Legend
1516322464644550660,therawalexander,Tue Apr 19 07:47:02 +0000 2022,-119.7824645,36.786041999999995,"It’s annoying af when I comment on a restaurants page on IG ,then that page starts following all the bitches that follow me. Like bro wtf??"
1516322465374375936,dalen72,Tue Apr 19 07:47:02 +0000 2022,-96.677725,43.545807,Someone's having a bad night! #KelolandNews #Keloland #TeaStormChasers #ArgusLeader https://t.co/vfIWUw2gzu
1516322469463805952,ejgallagher1,Tue Apr 19 07:47:03 +0000 2022,-118.13196400000001,34.17731,@xAbbottx It ain’t the singing - it’s the songs.
1516322469719822336,KevinGallen206,Tue Apr 19 07:47:03 +0000 2022,-77.60468399999999,41.1179365,@polarsprite Moron! https://t.co/vTt11k4lkY
1516322470730428417,TafoyaRicardo,Tue Apr 19 07:47:03 +0000 2022,-115.037412,36.105865,@bria_110 I hope so 😁
1516322473108811777,pinky_vegas,Tue Apr 19 07:47:04 +0000 2022,-115.149,36.1675,"Just posted a photo @ Las Vegas, Nevada https://t.co/XAoUyd3mjc"
1516322476069986305,NefertitiUnited,Tue Apr 19 07:47:04 +0000 2022,-80.075358,26.7886775,“Bigger and stronger” lies #TORvsPHI
1516322477609205764,Atlas_Capone,Tue Apr 19 07:47:05 +0000 2022,-82.67290299999999,27.7957195,We are taking off!!!! 🚀 🚀 🚀 Gotta love the @TheApeList_ and thanks for my PXN WL Raffle Win. Best alpha group out t… https://t.co/VoPGz2hAxb
1516322481824407556,Darla_jimswife,Tue Apr 19 07:47:06 +0000 2022,-122.347285,47.465059,@kim_kimolen49 @patriottakes @LiftForever67 It's up higher in the thread.Jonathan Lee Riches.
1516322484131438593,pogo_oaty01,Tue Apr 19 07:47:06 +0000 2022,-97.844068,30.086298999999997,"@Malray7 We never got the full review of each flavor, can you update us now? Now that it’s been a few months 🥵"
1516322485209239552,818juelz,Tue Apr 19 07:47:07 +0000 2022,-118.731399,34.2673105,What we do ain’t they business therefore nobody a know the type just keep it real when they won’t cause to me that mean most ✌🏾💙
1516322486497026048,bdotdagreat,Tue Apr 19 07:47:07 +0000 2022,-89.87644900000001,32.571032,I need some new friends
1516322488736657411,nappytheplug,Tue Apr 19 07:47:07 +0000 2022,-118.4119065,34.0207895,"if all original sets were important in edm bass music, skrillex would be known for playing all original sets, but h… https://t.co/OxcSFgSC7n"
1516322496663863298,ohhhitsjenny_,Tue Apr 19 07:47:09 +0000 2022,-118.130426,33.9376735,the vibe @ the gym https://t.co/tbrVzqkuE6
1516322501097234432,mistahbuhau,Tue Apr 19 07:47:10 +0000 2022,-121.9552285,37.280837000000005,"@molmccann @SouthwestAir The court didn't order southwest to do anything, you crazy ass q pilled maniac."
1516322514619691010,CarlosTobar7,Tue Apr 19 07:47:14 +0000 2022,-116.237907,33.7446325,@HighZapp I’ll take it
1516322515672612866,misuw,Tue Apr 19 07:47:14 +0000 2022,-83.574671,41.65659049999999,Good times.
1516322518512005120,rrxvamp,Tue Apr 19 07:47:14 +0000 2022,-104.789327,38.8885185,@evilhayward thank you bb but my dad actually helped me 😂🙈
1516322526430994432,_HighArt_,Tue Apr 19 07:47:16 +0000 2022,-77.8352075,44.2922925,"Saturn, Mars, Venus, and Jupiter will line up together this month in a rare celestial spectacle… https://t.co/NKkYUuijy2"
1516322531434799107,lakmustang_kerr,Tue Apr 19 07:47:18 +0000 2022,-81.74912950000001,41.44047449999999,@jayhood73 Damn lol where do u live? My kid goes back today too provided she feels better but we don't get up at 34… https://t.co/LTJfsFZAyZ
1516322534286893056,CTremmpleton,Tue Apr 19 07:47:18 +0000 2022,-72.9291585,41.298394,Just woke up from a nightmare about working a shift in a restaurant that I left 10+ years ago https://t.co/PhKJS1adaS
1516322536950173697,t666ri_,Tue Apr 19 07:47:19 +0000 2022,-112.543989,33.43562,alex being dead asleep and then pulling me in and clinging to me when i finally come to bed is the cutest thing in the world pls i love him
1516322544743243776,bdotdagreat,Tue Apr 19 07:47:21 +0000 2022,-89.87644900000001,32.571032,Business partners ♟
1516322546580439041,BrieeDeGoddess,Tue Apr 19 07:47:21 +0000 2022,-79.42086499999999,38.003375500000004,@Fact That’s why he stole my favorite back pillow
1516322549805764609,AhearnColeen,Tue Apr 19 07:47:22 +0000 2022,-70.614284,41.680606999999995,@awkward_1110 @paxknc @SARA2001NOOR @colin_goodayle @_Pehicc @beth_monje @jennifersterri1 @GizmoCuteKitty… https://t.co/Vqnl4bmK0v
1516322552028622852,gurlzdontcry,Tue Apr 19 07:47:22 +0000 2022,-117.48098999999999,33.9949115,"@notlyssa oh no, hope you’re okay!  💙"
1516322553685553156,ajkorver71,Tue Apr 19 07:47:23 +0000 2022,-93.7561,41.636688,@WillisToThe412 Talen Horton Tucker likes pineapples on his pizza
1516322560996257794,RickeyGillespie,Tue Apr 19 07:47:25 +0000 2022,-84.433106,33.7671945,@taylorashley_14 Are you Zach’s daughter?!?Congratulations on your defense Dr. Stowe!!
1516322565404377091,MikeSmith_336,Tue Apr 19 07:47:26 +0000 2022,-83.804475,27.698681999999998,Good Morning.... #GODisGOOD🙏🏾
1516322566578716674,hellenkillah,Tue Apr 19 07:47:26 +0000 2022,-149.7587945,61.2350425,Not me liking yet another member of our local service industry 🙃 🤦🏻‍♀️
1516322566230536195,dharms_10,Tue Apr 19 07:47:26 +0000 2022,-118.472705,33.986816,we love to see @kerricolby words of wisdom at happy hour ✨ https://t.co/CF8OmmPMPn
1516322567669362690,Tj9319,Tue Apr 19 07:47:26 +0000 2022,-80.8467855,35.209058999999996,Y’all know I love some chocolate 🍫 😍
1516322568382427136,alex062496,Tue Apr 19 07:47:26 +0000 2022,-95.44648649999999,29.838495,Bruh...👀☹️
1516322572786302977,__diegooox,Tue Apr 19 07:47:27 +0000 2022,-118.4119065,34.0207895,@thejoelangel … 👁👄👁 see you in court … I mean work tomorrow tehehehe
1516322572937351171,tacowell,Tue Apr 19 07:47:27 +0000 2022,-85.242564,35.0919545,i can do needlepoint and play the piano so like pre 1920s i think i would be quite the catch
1516322577370730503,efransenmusic,Tue Apr 19 07:47:29 +0000 2022,-90.1786295,30.001244,This is some real little dog energy here.
1516322579358916610,OkayDareMe,Tue Apr 19 07:47:29 +0000 2022,-73.9487755,40.655138,trying to show up as my best self.
1516322582408048640,dogdadCA,Tue Apr 19 07:47:30 +0000 2022,-116.237907,33.7446325,@trey_bluleo70 On a roll tonight… huh?  I saw one lost pants post and once I came to see what was going on realized… https://t.co/7WXe8LeGob
1516322583897063428,_HighArt_,Tue Apr 19 07:47:30 +0000 2022,-77.8352075,44.2922925,"Saturn, Mars, Venus, and Jupiter will line up together this month in a rare celestial spectaclehttps://t.co/j9equNn2wx"
1516322586363375620,CONTEMPRA_INN,Tue Apr 19 07:47:31 +0000 2022,-90.239517,30.008285,Ice skating ⛸⛸ in Banff National Park Alberta Canada on Lake Louise in view of Chateau Lake Louise 💙… https://t.co/oFmYENui6S
1516322586845585411,Jhensy2001,Tue Apr 19 07:47:31 +0000 2022,-73.86085700000001,40.944567500000005,@JackPosobiec @ice_connie Can’t wait to see her in G.I. Jane 2.
1516322589039374339,BigQueux,Tue Apr 19 07:47:31 +0000 2022,-83.1738665,32.6782075,this man loves rubbing my feet and I love it here 😊
1516322590670925825,JonALindstrom11,Tue Apr 19 07:47:32 +0000 2022,-81.2671655,40.840172,@kelly_ques DEFUND#46 ! ! ! https://t.co/fyZr3dekoc
1516322598505828353,Mcclain4Stacy,Tue Apr 19 07:47:34 +0000 2022,-92.3209965,34.614839,@DanYell_DX Beautiful
1516322601706000384,AlisonG21224438,Tue Apr 19 07:47:34 +0000 2022,-111.9655245,33.5456875,@NoLieWithBTC We are so blessed to have her.
1516322611050913794,CcriderJohn,Tue Apr 19 07:47:37 +0000 2022,-121.340577,37.96931,How dare Putin threaten the United States for helping Ukraine from being murdered by his coward soldiers who rape w… https://t.co/zZlRqbnOq1
1516322612934107140,FILlPlNO,Tue Apr 19 07:47:37 +0000 2022,-122.4526985,37.678779500000005,need tiddy in my mouf
1516322615350104064,ThrashMetalIQ,Tue Apr 19 07:47:38 +0000 2022,-118.4119065,34.0207895,@vincelauro @ApartmentBoss Very true. The porn industry functions on the exploitation of others. Not very woke at a… https://t.co/pqd2y0BnhC
1516322615790485506,ceparmele,Tue Apr 19 07:47:38 +0000 2022,-122.60666599999999,47.5852835,So it is obvious that people are barking up the wrong tree when they demand @POTUS Biden to forgive student loans.… https://t.co/psvZ7Mj2jv
1516322630093135876,JClink_,Tue Apr 19 07:47:41 +0000 2022,-79.837322,32.847946500000006,pls hop back on live 👀🤤
1516322630218964993,DarioMatau,Tue Apr 19 07:47:41 +0000 2022,-81.33066,35.7292895,@BurnerMot Ahh??? Im so disappointed
1516322632173510660,Dave_in_718,Tue Apr 19 07:47:42 +0000 2022,-73.8311875,40.6708795,@baseballinpix Next stop was being swept by the Red Sox in the World Series.
1516322635977662474,StewardessChick,Tue Apr 19 07:47:42 +0000 2022,-118.4119065,34.0207895,Time to start thinking about Mother’s Day gifts
1516322642701144067,toxiana93,Tue Apr 19 07:47:44 +0000 2022,-121.436217,37.723349999999996,"see how long I can go with Facebook or Instagram, tbh fuck all them fakes ass bitches on BOFFUM"
1516322641929453569,BridgetNPowers,Tue Apr 19 07:47:44 +0000 2022,-79.4706205,40.285426,this really hit… https://t.co/FfciqXAy0v
1516322643359719425,jamiewestndp,Tue Apr 19 07:47:44 +0000 2022,-81.07740749999999,46.5841815,@seanostadz I could’ve sworn that was your wife talking to you Sean!🍕 then 🍦
1516322645498753024,JDash1415,Tue Apr 19 07:47:45 +0000 2022,-115.223125,36.232915,Made my dude Alex look OP!!!!
1516322649416294402,pethusbando,Tue Apr 19 07:47:46 +0000 2022,-76.66426899999999,39.20952,I know for a fact we’ve got this.
1516322649521082368,tedtocks,Tue Apr 19 07:47:46 +0000 2022,-122.4359785,37.7706565,does anyone know where I can get a good https://t.co/I7ZaW2VTc3
1516322654541733889,TiyonTC,Tue Apr 19 07:47:47 +0000 2022,-85.7223455,38.195555,@y6nqis Thank u❤️
1516322655590182912,KBVMD,Tue Apr 19 07:47:47 +0000 2022,-120.882482,47.273022,@WolfvonLaer We are witnessing in real time the tremendous capacity that China and Russia each have to deal themsel… https://t.co/InwcmhPQqC
1516322658161336321,808TT,Tue Apr 19 07:47:48 +0000 2022,-157.799589,21.3199435,@BlessedMMA Congratulations to you and the Mrs. Champ!🎂🎊🍾💯🤙🏻🙏🏻
1516322668068294666,mactavish,Tue Apr 19 07:47:50 +0000 2022,-121.979527,37.5236445,thank you thank you thank you
1516322681515245570,DrStubblefield,Tue Apr 19 07:47:53 +0000 2022,-120.4232365,34.875403000000006,"""Vandenberg Space Force Base - Wikipedia"" https://t.co/54GJ3fboGv"
1516322688222040066,AfricanCaptains,Tue Apr 19 07:47:55 +0000 2022,-83.099288,42.3527865,Tues•DaY   • 🎸🎸•         .•°         • 🥁🥁🥁🥁🥁 • CapTains and PeNtaGon • 🎷🎷🎷🎷🎷• 🎹🎹🎹🎹🎹 • The aFrican Music IndusT… https://t.co/Lb5FQPOy3w
1516322690218475521,rubysvieenrose,Tue Apr 19 07:47:55 +0000 2022,-79.2725695,43.629311,this one please if i do like you i will make it stupid obvious and then cry if you don’t reciprocate bye
1516322694756773888,pethusbando,Tue Apr 19 07:47:57 +0000 2022,-76.66426899999999,39.20952,Just gotta keep being good.
1516322695763402754,lamonts46,Tue Apr 19 07:47:57 +0000 2022,-91.0907995,30.4591,@NastymanQ Me and you Definitely my version of a good time.....
1516322701132156928,DresiaDee,Tue Apr 19 07:47:58 +0000 2022,-83.1738665,32.6782075,@xofficialtatix I knew it! 😫🙌
1516322704248512512,billykilroy,Tue Apr 19 07:47:59 +0000 2022,-80.14417549999999,26.6337105,Good morning all my beautiful friends I hope you have a great dayTake care of yourself and each otherI always fol… https://t.co/nQOsc8e5pO
1516322704609009668,mistahbuhau,Tue Apr 19 07:47:59 +0000 2022,-121.9552285,37.280837000000005,This person worked with Sidney Powell. Nobody should take this q lawyer seriously.
1516322715463991296,IvanHug51576070,Tue Apr 19 07:48:01 +0000 2022,-79.42086499999999,38.003375500000004,@SunnyShahbaz8 @LowMandzlyric49 Yes ma'am thank you 😊
1516322717439508483,c0ndemned2death,Tue Apr 19 07:48:02 +0000 2022,-96.9729125,28.802534,my bf has always made me feel good and proud of being me. like my authentic and genuine self......I’ve never met an… https://t.co/BWqIQvXZEF
1516322717665935363,pdxpolicelog,Tue Apr 19 07:48:02 +0000 2022,-122.578367,45.541017,"UNWANTED PERSON at 2600 NE 82ND AVE, PORT [Portland Police #PP22000103439] 00:19 #pdx911"
1516322717871460352,TJNakata,Tue Apr 19 07:48:02 +0000 2022,-105.11221649999999,40.1659305,I’m fucking dead! 😂😂😂
1516322717867208707,amandarameriz,Tue Apr 19 07:48:02 +0000 2022,-156.45941599999998,20.755341,"Crazzzzyyyyyyy they say you give up, they’re not trying to change, you’re a bitch but they call you names, You’re m… https://t.co/MjiS2sXsTa"
1516322719280898053,combinedsewer,Tue Apr 19 07:48:02 +0000 2022,-73.90469429,40.62577159,Combined sewer overflow advisory for Paerdegat Basin till 5:00 AM 💧
1516322740336095234,SimonsWsim2323,Tue Apr 19 07:48:07 +0000 2022,-120.882482,47.273022,#StarWars #XFilesLive #scifi #movie #actors #Fact Christopher Allport and Any Irving did A  screen test for the par… https://t.co/kFBGmuZA2D
1516322741225353218,TafoyaRicardo,Tue Apr 19 07:48:08 +0000 2022,-115.037412,36.105865,@MilfMommyx69 Yes I would even send you a video of me doing for you.
1516322741611286528,hobiandhoney_,Tue Apr 19 07:48:08 +0000 2022,-87.732013,41.8335845,Yessss we all want to look as cool as J Hope!! 💟
1516322742508965888,atikurabdul,Tue Apr 19 07:48:08 +0000 2022,-73.8494415,40.8503475,@jack @desoprotocol @k3tan0 @VitalikButerin That’s why #Solana https://t.co/jiWcbRHbCX
1516322743574216711,McKenzieCopher,Tue Apr 19 07:48:08 +0000 2022,-88.8308615,41.1249595,I’m the next karate kid https://t.co/JStRv8RsBV
1516322748276092930,thechub_b_w,Tue Apr 19 07:48:09 +0000 2022,-84.470729,33.8614025,@Denita_fit @JoeSweatpants gotchu by .5”
1516322751958552577,StaceyHashh,Tue Apr 19 07:48:10 +0000 2022,-118.4119065,34.0207895,@LowKeyUHTN My social battery be running out
1516322758396895235,IvanHug51576070,Tue Apr 19 07:48:12 +0000 2022,-79.42086499999999,38.003375500000004,@GiovannaBlu7 Yes ma'am thank you 😊😊😊
1516322758631645187,AlisonG21224438,Tue Apr 19 07:48:12 +0000 2022,-111.9655245,33.5456875,@ashtonpittman I’m so happy!
1516322760619872257,SuperAnimeStore,Tue Apr 19 07:48:12 +0000 2022,-80.26724862,26.18570781,Just posted a photo @ Super Anime Store https://t.co/DyjuYMk9ZJ
1516322763379724290,TommyBong18,Tue Apr 19 07:48:13 +0000 2022,-96.7617535,32.819858499999995,No cap longshots was fun af lmao
1516322766680514570,Devonquan1,Tue Apr 19 07:48:14 +0000 2022,-122.42311849999999,37.6587985,That deftones pit reeked ik u bitches don’t shower 💯
1516322767934738436,zod1703,Tue Apr 19 07:48:14 +0000 2022,-86.2175575,43.095597999999995,This statement has been more true in the last 4 weeks then I ever expected it would be! Twitter and my followers/fr… https://t.co/I1w1dHRFeg
1516322777363451904,DaveMoore20,Tue Apr 19 07:48:16 +0000 2022,-110.9155735,32.1893905,@avalaina The should demolish it. #DemolishRussianEmbassies
1516322777900666881,test5f1798,Tue Apr 19 07:48:16 +0000 2022,-80.0505398,40.4313474,near bsgstblender: 01c35191-e55c-48a5-bdea-c0d7dce104b4
1516322778068107265,MarsellusDurden,Tue Apr 19 07:48:16 +0000 2022,-121.8737305,37.331159,@BunniM0chii Damn on a Monday though?
1516322777858408450,AllenOLantern,Tue Apr 19 07:48:16 +0000 2022,-118.4119065,34.0207895,"@loopcoopshop Howdy all!!I have all the bright colors and more!!!!Stickers, Magnets, buttons, Pins, and more!!… https://t.co/HIcs4SEOOV"
1516322780446400515,Waleed_f,Tue Apr 19 07:48:17 +0000 2022,-79.9437475,43.523123,What a joke!#امپوٹڈ_حکومت_نامنظورhttps://t.co/5WkYfg7N0V
1516322781247455232,doyle_dearman,Tue Apr 19 07:48:17 +0000 2022,-79.9880065,40.4844,"@RadioFreeTom I saw this before Putin's got them on board does the Vatican have any authority here, don't know how that works in this sect!!"
1516322781520146433,digigeek,Tue Apr 19 07:48:17 +0000 2022,-74.56379949999999,40.413908500000005,"@uwuduckie_OwO Not directed at you, just the whole thread 🧵 and stuff..."
1516322781473828868,iambryanjon,Tue Apr 19 07:48:17 +0000 2022,-122.306264,38.2970715,@RealLyndaCarter OMG I ❤️ this &amp; u for the fact that this was an unknown surprise for u! I’m now on a mission to id… https://t.co/yLSmmiEuTA
1516322781549535233,JaymavJedi001,Tue Apr 19 07:48:17 +0000 2022,-91.6828545,41.976528,Netflix is a joke https://t.co/ME7ZXMjTz7
1516322781499060227,poesy_rising,Tue Apr 19 07:48:17 +0000 2022,-122.3306025,47.614817,"Came for the picnic, stayed for the company💋 https://t.co/zGkSKFhZ3y"
1516322787639521282,burrrgers,Tue Apr 19 07:48:19 +0000 2022,-118.4119065,34.0207895,"@AjvictoryMD @davidssinking There's no way you think that flight would actually kill her. You're not a doctor, you're a propagandist"
1516322790462218246,TyraSharelle,Tue Apr 19 07:48:19 +0000 2022,-119.827182,39.512436,Taurus Navy Go Crazy!!!
1516322794702782466,AhearnColeen,Tue Apr 19 07:48:20 +0000 2022,-70.614284,41.680606999999995,@SARA2001NOOR @colin_goodayle @_Pehicc @awkward_1110 @beth_monje @jennifersterri1 @GizmoCuteKitty @PetuniaMaePug… https://t.co/wkTh3aRIce
1516322800675524610,ThatGuyStroup,Tue Apr 19 07:48:22 +0000 2022,-81.3677725,28.501678499999997,This new Batman movie… is hella mid.
1516322808929787905,TafoyaRicardo,Tue Apr 19 07:48:24 +0000 2022,-115.037412,36.105865,@SnowBellesHell Yes ma'am ❤️
1516322809588465668,comboard630,Tue Apr 19 07:48:24 +0000 2022,-83.1738665,32.6782075,I been chatting with bitches my whole life yali.
1516322815846203397,StevieKiyosaki,Tue Apr 19 07:48:25 +0000 2022,-158.0264535,21.3358685,@HawaiiAthletics Do I have to choose only one answer?The Ha'aThe Polynesian drummersThe food trucksThe energy f… https://t.co/3i6IC8Lr4l
1516322816483897344,djnst,Tue Apr 19 07:48:26 +0000 2022,-97.754724,30.323345500000002,Wordle 304 5/6🟨🟩⬛⬛🟨⬛🟩🟨🟩⬛⬛🟩⬛🟩🟩⬛🟩⬛🟩🟩🟩🟩🟩🟩🟩
